,Unnamed: 0,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,geometry
21,117368,-DGsnMlRrR_tv8avrpQLQw,Sam's Morning Glory Diner,735 S 10th St,Philadelphia,PA,19147,39.9408607,-75.1589045,4.0,741,1,"{'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'Alcohol': ""'none'"", 'RestaurantsReservations': 'False', 'BYOBCorkage': ""'yes_free'"", 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'False', 'Corkage': 'False', 'OutdoorSeating': 'True', 'NoiseLevel': ""u'average'"", 'HasTV': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': None, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'RestaurantsTableService': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'True', 'DogsAllowed': 'False', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'HappyHour': 'False'}","Breakfast & Brunch, Restaurants, Diners","{'Monday': '7:0-15:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0', 'Saturday': '8:0-15:0', 'Sunday': '8:0-15:0'}",POINT (39.9408607 -75.1589045)
22,95941,uPQVKBptNqOxiYfXQyFxwA,Kimberton Whole Foods - Kimberton,2140 Kimberton Rd,Phoenixville,PA,19460,40.1300406,-75.5740193,4.5,38,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'Alcohol': ""u'none'"", 'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'False', 'BusinessAcceptsBitcoin': 'False', 'Caters': 'False', 'DogsAllowed': 'False', 'RestaurantsDelivery': 'False'}","Food, Organic Stores, Specialty Food, Grocery, Health Markets, Shopping, Restaurants, Vitamins & Supplements, Cafes","{'Monday': '0:0-0:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-20:0', 'Sunday': '8:0-18:0'}",POINT (40.1300406 -75.5740193)
23,78016,h5tEpWXExIFwv70QN4wlAA,Karlton Cafe,310 W Broad St,Quakertown,PA,18951,40.441047,-75.3376045,4.0,161,1,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'"", 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'Caters': 'True', 'BikeParking': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsTableService': 'True', 'WheelchairAccessible': 'True', 'Corkage': 'False', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'False', 'BYOB': 'True'}","Restaurants, Cafes, Sandwiches, Food, Breakfast & Brunch, American (New), Juice Bars & Smoothies","{'Monday': '0:0-0:0', 'Wednesday': '8:0-14:0', 'Thursday': '8:0-14:0', 'Friday': '17:0-20:0', 'Saturday': '17:0-20:0', 'Sunday': '8:0-14:0'}",POINT (40.441047 -75.3376045)
24,49874,lAGS4ujbBQiSX_WL1GPkIg,Pete's Clown House,3878 Frankford Ave,Philadelphia,PA,19124,40.0037398,-75.0946608,4.0,76,1,"{'NoiseLevel': ""'average'"", 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'WiFi': ""u'free'"", 'Caters': 'False', 'BikeParking': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': True, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '1', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'BusinessAcceptsCreditCards': 'True', 'HappyHour': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True'}","Restaurants, Breakfast & Brunch","{'Monday': '0:0-0:0', 'Tuesday': '6:30-13:30', 'Wednesday': '5:30-14:0', 'Thursday': '6:30-13:30', 'Friday': '5:30-14:0', 'Saturday': '5:30-14:0', 'Sunday': '5:30-13:30'}",POINT (40.0037398 -75.0946608)
25,113139,lSZEa0IsVPWCT6Ym9NF6jw,Billy Murphy's Irish Saloon,3333 Conrad St,Philadelphia,PA,19129,40.010788133,-75.1877212755,4.5,159,1,"{'BikeParking': 'True', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '1', 'Alcohol': ""u'full_bar'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'RestaurantsTableService': 'True', 'RestaurantsAttire': ""'casual'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': True, 'live': False, 'video': False, 'karaoke': False}"", 'HappyHour': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsDelivery': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}"", 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'WiFi': ""u'free'"", 'Caters': 'True', 'BusinessAcceptsCreditCards': 'False'}","Irish Pub, Restaurants, Burgers, Nightlife, Dive Bars, American (New), Irish, Bars","{'Monday': '11:0-14:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-14:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-23:0'}",POINT (40.010788133 -75.1877212755)
26,10855,bUnqKEP7h48ePxHMXV0fNw,Bridesburg Pizza,4776 Richmond St,Philadelphia,PA,19137,40.0016758779,-75.0653133347,3.5,18,1,"{'RestaurantsDelivery': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'quiet'"", 'RestaurantsPriceRange2': '1', 'Alcohol': ""u'none'"", 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'BikeParking': 'False', 'WiFi': ""'no'"", 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False'}","Pizza, Restaurants","{'Monday': '11:0-23:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '12:0-22:0'}",POINT (40.0016758779 -75.0653133347)
27,23824,MFeyWvjFwApAenNP682JLg,Bawarchi Indian Cuisine Restaurant,79 E Germantown Pike,Norristown,PA,19401,40.1375102,-75.3067611,3.0,8,0,"{'RestaurantsDelivery': 'True', 'NoiseLevel': ""u'quiet'"", 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsTableService': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Alcohol': ""u'none'"", 'WiFi': ""'no'"", 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'False', 'OutdoorSeating': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'""}","Restaurants, Indian","{'Tuesday': '5:30-22:0', 'Wednesday': '5:30-22:0', 'Thursday': '5:30-22:0', 'Friday': '5:30-22:0', 'Saturday': '17:30-21:30', 'Sunday': '17:30-21:30'}",POINT (40.1375102 -75.3067611)
28,23166,rG2SnHvwq4VGlnHQQkxiug,Burger King,1515 E High St,Pottstown,PA,19464,40.2444242,-75.6145387377,2.5,17,1,"{'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'HasTV': 'True', 'RestaurantsPriceRange2': '1', 'WiFi': ""u'free'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'loud'"", 'RestaurantsTakeOut': 'False', 'RestaurantsDelivery': 'True'}","Hot Dogs, Restaurants, Burgers, Fast Food","{'Monday': '6:0-23:0', 'Tuesday': '6:0-23:0', 'Wednesday': '6:0-23:0', 'Thursday': '6:0-23:0', 'Friday': '6:0-20:0', 'Saturday': '10:30-23:59', 'Sunday': '6:0-23:0'}",POINT (40.2444242 -75.6145387377)
29,75358,-rBLDkfHNXV8LzofwLcjHw,Tony Luke's,6716 Frankford Ave,Philadelphia,PA,19135,40.0321517,-75.0524823,2.5,20,0,"{'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '3', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'False', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True'}","Fast Food, Sandwiches, Hot Dogs, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-22:0'}",POINT (40.0321517 -75.0524823)
30,114800,pFgkDEm69IhsQxI93BDbyQ,Wong's Take Out,1014 Lincoln Ave,Prospect Park,PA,19076,39.8862535,-75.3091564,3.5,11,1,"{'RestaurantsDelivery': 'True', 'NoiseLevel': ""u'quiet'"", 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'Alcohol': ""u'none'"", 'WiFi': ""'no'"", 'HasTV': 'True', 'RestaurantsReservations': 'False', 'Caters': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Chinese, Restaurants","{'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '16:0-22:0'}",POINT (39.8862535 -75.3091564)
31,14032,GoSVYfBdXuRzRNavZMnRIg,Pure Fire Pizza,30 S High St,West Chester,PA,19382,39.9584649684,-75.6045844684,3.5,10,0,"{'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'True'}","Fast Food, Pizza, Restaurants","{'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '11:30-21:0'}",POINT (39.9584649684 -75.6045844684)
32,40952,KxZKARuVNhISP2zhRl9GaA,Marco's Pizza,606 Macdade Blvd,Folsom,PA,19033,39.882536,-75.337233,4.0,10,0,"{'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'DogsAllowed': 'False', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTableService': 'True'}","Pizza, Restaurants","{'Monday': '11:0-22:30', 'Tuesday': '11:0-22:30', 'Wednesday': '11:0-22:30', 'Thursday': '11:0-22:30', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:0-22:30'}",POINT (39.882536 -75.337233)
33,4273,Ydo8zFl1PaO--g5zwyVyVg,Loco Lucho's Latino Kitchen,51 N 12th St,Philadelphia,PA,19107,39.9531593,-75.1590984,3.5,40,1,"{'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'touristy': None, 'hipster': None, 'romantic': False, 'divey': None, 'intimate': None, 'trendy': True, 'upscale': None, 'classy': None, 'casual': None}"", 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': None, 'brunch': None, 'breakfast': None}"", 'RestaurantsTakeOut': 'None', 'HasTV': 'True', 'GoodForKids': 'True', 'RestaurantsDelivery': 'None', 'HappyHour': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Spanish, Restaurants, Latin American, Puerto Rican, Caribbean, Cuban","{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-18:0', 'Sunday': '9:0-18:0'}",POINT (39.9531593 -75.1590984)
34,51346,4Npws3Svn4Al4_bpvTMXZA,PrimoHoagies,6602 Frankford Ave,Philadelphia,PA,19135,40.0309657058,-75.0548242732,2.5,21,1,"{'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'Caters': 'True', 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'False', 'WiFi': ""u'no'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Sandwiches, Delis, Restaurants, Italian","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-16:0', 'Sunday': '10:0-20:0'}",POINT (40.0309657058 -75.0548242732)
35,11366,aJCQFIfq---psnj_BVTyQw,Pompei’s State Street Sandwiches,301 W State St,Media,PA,19063,39.9185291608,-75.3931029113,4.5,47,1,"{'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': None, 'brunch': None, 'breakfast': None}"", 'RestaurantsPriceRange2': '2', 'BYOB': 'True', 'Corkage': 'False', 'Caters': 'True', 'HappyHour': 'False', 'Alcohol': ""u'none'"", 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'True', 'DogsAllowed': 'False', 'HasTV': 'True', 'RestaurantsTableService': 'False', 'OutdoorSeating': 'True', 'BusinessParking': ""{u'valet': False, u'garage': True, u'street': None, u'lot': False, u'validated': False}"", 'RestaurantsTakeOut': 'True', 'WiFi': ""u'free'"", 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'Ambience': ""{u'divey': False, u'hipster': None, u'casual': None, u'touristy': False, u'trendy': None, u'intimate': False, u'romantic': False, u'classy': None, u'upscale': False}"", 'BusinessAcceptsCreditCards': 'True'}","Sandwiches, Restaurants","{'Monday': '10:30-14:0', 'Tuesday': '10:30-14:0', 'Wednesday': '10:30-14:0', 'Thursday': '10:30-14:0', 'Friday': '10:30-19:0', 'Saturday': '10:30-19:0'}",POINT (39.9185291608 -75.3931029113)
36,112177,W535RAHI-mlftEIZvKakHg,Romano's Macaroni Grill,640 Commerce Blvd,Fairless Hills,PA,19030,40.1870686,-74.8672062,2.5,89,0,"{'RestaurantsReservations': 'True', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'Caters': 'False', 'Ambience': ""{'touristy': None, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': None, 'trendy': False, 'upscale': None, 'classy': None, 'casual': True}"", 'WiFi': ""'free'"", 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Restaurants, Italian","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '10:0-22:0'}",POINT (40.1870686 -74.8672062)
37,28230,kayZz9qkn24KGspavVYxfA,McDonald's,1890 Bethleham Pike,Flourtown,PA,19031,40.1105890459,-75.2133093681,1.5,38,1,"{'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'NoiseLevel': ""u'loud'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'BikeParking': 'True', 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '1', 'DriveThru': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}"", 'OutdoorSeating': 'True'}","Burgers, Coffee & Tea, Fast Food, Restaurants, Food","{'Monday': '6:0-23:0', 'Tuesday': '6:0-23:0', 'Wednesday': '6:0-23:0', 'Thursday': '6:0-23:0', 'Friday': '6:0-23:0', 'Saturday': '6:0-23:0', 'Sunday': '6:0-23:0'}",POINT (40.1105890459 -75.2133093681)
38,13734,3ZynJ94VpIdDlaArmEp2Rg,More Than Just Ice Cream,1119 Locust St,Philadelphia,PA,19107,39.947791,-75.1603392,3.5,239,0,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'Caters': 'True', 'HasTV': 'False', 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WiFi': ""u'free'"", 'RestaurantsReservations': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsDelivery': 'True'}","Food, Sandwiches, Ice Cream & Frozen Yogurt, Comfort Food, Breakfast & Brunch, Diners, Restaurants, Desserts","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}",POINT (39.947791 -75.1603392)
39,13896,oLuOJ-3q8zJ-mhrwcR28eg,B&B Breakfast and Lunch,5601 Germantown Ave,Philadelphia,PA,19144,40.0353055,-75.173616,3.5,30,1,"{'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'False', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'BikeParking': 'True', 'RestaurantsTableService': 'True', 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'HasTV': 'True', 'WiFi': ""'no'"", 'Caters': 'False', 'Alcohol': ""'none'""}","Breakfast & Brunch, Restaurants","{'Monday': '6:0-15:0', 'Tuesday': '6:0-15:0', 'Wednesday': '6:0-15:0', 'Thursday': '6:0-15:0', 'Friday': '6:0-15:0', 'Saturday': '6:0-15:0', 'Sunday': '8:0-15:0'}",POINT (40.0353055 -75.173616)
